taxid	count	name	rank	superkindom	phylum	class	order	family	genus	species
2592161	1	Bacteriophage R18C	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Peduovirus	Citrobacter virus R18C
2592162	1	Staphylococcus phage Sa2wa_st8	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Triavirus	Staphylococcus phage Sa2wa_st8
2592163	1	Salmonella virus VSe12	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Demerecviridae	Tequintavirus	Salmonella virus VSe12
2592190	1	Escherichia virus VEc20	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Tequatrovirus	Escherichia virus VEc20
2592193	1	Pseudomonas phage Iggy	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Pseudomonas phage Iggy
2592194	1	Salmonella phage SE10	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Lederbergvirus	Salmonella phage SE10
2592195	1	Salmonella phage SE11	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Demerecviridae	Tequintavirus	Salmonella virus SE11
2592196	1	Salmonella phage SE14	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Ackermannviridae	Kuttervirus	Salmonella virus SE14
2592197	1	Salmonella phage SE18	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Demerecviridae	Epseptimavirus	Salmonella phage SE18
2592198	1	Salmonella phage SE19	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Demerecviridae	Epseptimavirus	Salmonella phage SE19
2592199	1	Salmonella phage SE20	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Demerecviridae	Epseptimavirus	Salmonella phage SE20
2592200	1	Salmonella phage SE21	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Lederbergvirus	Salmonella phage SE21
2592201	1	Salmonella phage SE22	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Lederbergvirus	Salmonella phage SE22
2592202	1	Salmonella phage SE7	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Demerecviridae	Epseptimavirus	Salmonella phage SE7
2592203	1	Salmonella phage SE8	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Demerecviridae	Tequintavirus	Salmonella phage SE8
2592204	1	Salmonella phage SF10	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Lederbergvirus	Salmonella phage SF10
2592205	1	Salmonella phage SF2	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Jerseyvirus	Salmonella phage SF2
2592206	1	Salmonella phage SF3	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Lederbergvirus	Salmonella phage SF3
2592207	1	Salmonella phage SF6	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Lederbergvirus	Salmonella phage SF6
2592208	1	Salmonella phage SI1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Jerseyvirus	Salmonella phage SI1
2592209	1	Salmonella phage SI22	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Eganvirus	Salmonella phage SI22
2592210	1	Salmonella phage SI23	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Lederbergvirus	Salmonella phage SI23
2592211	1	Salmonella phage SI5	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Lederbergvirus	Salmonella phage SI5
2592212	1	Salmonella phage SI7	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Irrigatiovirus	Salmonella virus SI7
2592213	1	Salmonella phage SI8	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Lederbergvirus	Salmonella phage SI8
2592214	1	Salmonella phage SS1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Jerseyvirus	Salmonella phage SS1
2592215	1	Salmonella phage SS3	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Ackermannviridae	Kuttervirus	Salmonella phage SS3
2592216	1	Salmonella phage SS5	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Jerseyvirus	Salmonella phage SS5
2592217	1	Salmonella phage SS6	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Jerseyvirus	Salmonella phage SS6
2592218	1	Salmonella phage SS7	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Jerseyvirus	Salmonella phage SS7
2592219	1	Salmonella phage SS8	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Jerseyvirus	Salmonella phage SS8
2592220	1	Salmonella phage SS9	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Ackermannviridae	Kuttervirus	Salmonella virus SS9
2592221	1	Salmonella phage SW3	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Irrigatiovirus	Salmonella phage SW3
2592222	1	Salmonella phage SW5	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Irrigatiovirus	Salmonella phage SW5
2592223	1	Salmonella phage SW9	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Eganvirus	Salmonella virus SW9
2592414	1	Lynx rufus smacovirus 1	no rank	Viruses	Cressdnaviricota	Arfiviricetes	Cremevirales	Smacoviridae	Felismacovirus	Felismacovirus lynas1
2592415	1	Lynx rufus smacovirus 2	no rank	Viruses	Cressdnaviricota	Arfiviricetes	Cremevirales	Smacoviridae	Porprismacovirus	Porprismacovirus lynas2
2592416	1	Panthera leo smacovirus 1	no rank	Viruses	Cressdnaviricota	Arfiviricetes	Cremevirales	Smacoviridae	Porprismacovirus	Porprismacovirus leo1
2592615	1	Vibrio phage USC-1	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Aphroditevirus	Vibrio virus USC1
2592659	1	Mycobacterium phage Doug	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Cheoctovirus	Mycobacterium phage Doug
2592660	1	Mycobacterium phage Jiminy	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pegunavirus	Mycobacterium phage Jiminy
2592661	1	Mycobacterium phage Malthus	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Timquatrovirus	Mycobacterium phage Malthus
2593268	1	Erwinia phage pEp_SNUABM_08	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Erwinia phage pEp_SNUABM_08
2593322	1	Aeromonas phage D6	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae		Aeromonas phage D6
2593324	1	Escherichia phage vB_EcoM_Bp10	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Chaseviridae	Carltongylesvirus	Escherichia phage vB_EcoM_Bp10
2593327	1	Aeromonas phage D3	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae		Aeromonas phage D3
2593329	1	Klebsiella phage vB_KpnP_Bp5	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Drulisvirus	Klebsiella phage vB_KpnP_Bp5
2593331	1	Escherichia phage vB_EcoP_Bp7	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Chaseviridae	Carltongylesvirus	Escherichia phage vB_EcoP_Bp7
2593333	1	Arthrobacter phage Vibaki	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Vibakivirus	Arthrobacter virus Vibaki
2593334	1	Gordonia phage Gibbles	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Orchidvirus	Gordonia phage Gibbles
2593335	1	Gordonia phage Phendrix	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Godonkavirus	Gordonia phage Phendrix
2593336	1	Gordonia phage Samba	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fairfaxidumvirus	Gordonia phage Samba
2593337	1	Gordonia phage Squiddly	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Gordonia phage Squiddly
2593338	1	Microbacterium phage LeeroyJenkins	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Microbacterium phage LeeroyJenkins
2593339	1	Microbacterium phage MCubed	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Elerivirus	Microbacterium phage MCubed
2593340	1	Microbacterium phage Nucci	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Elerivirus	Microbacterium phage Nucci
2593341	1	Microbacterium phage Roman	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Microbacterium phage Roman
2593342	1	Microbacterium phage WaterT	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Microbacterium phage WaterT
2593343	1	Mycobacterium phage AbsoluteMadLad	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pegunavirus	Mycobacterium phage AbsoluteMadLad
2593344	1	Mycobacterium phage AvadaKedavra	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Bronvirus	Mycobacterium phage AvadaKedavra
2593345	1	Mycobacterium phage Bunnies	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fishburnevirus	Mycobacterium phage Bunnies
2593346	1	Mycobacterium phage Finnry	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Bronvirus	Mycobacterium phage Finnry
2593347	1	Mycobacterium phage Gator	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Kostyavirus	Mycobacterium phage Gator
2593348	1	Mycobacterium phage Lewan	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Bronvirus	Mycobacterium phage Lewan
2593349	1	Mycobacterium phage Lucyedi	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage Lucyedi
2593350	1	Mycobacterium phage Obutu	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pipefishvirus	Mycobacterium phage Obutu
2593351	1	Mycobacterium phage Purky	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Mycobacterium phage Purky
2593352	1	Mycobacterium phage Rita1961	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pipefishvirus	Mycobacterium phage Rita1961
2593353	1	Mycobacterium phage Soshari	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage Soshari
2593354	1	Mycobacterium phage Tomaszewski	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Kostyavirus	Mycobacterium phage Tomaszewski
2593355	1	Mycobacterium phage Zolita	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage Zolita
2593356	1	Streptomyces phage Braelyn	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Samistivirus	Streptomyces phage Braelyn
2593357	1	Streptomyces phage Leviticus	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Likavirus	Streptomyces phage Leviticus
2593358	1	Streptomyces phage Rusticus	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Likavirus	Streptomyces phage Rusticus
2593359	1	Streptomyces phage TuanPN	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Likavirus	Streptomyces phage TuanPN
2593360	1	Streptomyces phage Yasdnil	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Likavirus	Streptomyces phage Yasdnil
2593465	1	Escherichia virus ECH1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Drexlerviridae	Guelphvirus	Escherichia virus ECH1
2593638	1	Bacillus phage vB_BmeM-Goe8	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Goettingenvirus	Bacillus virus vBBmeMGoe8
2593639	1	Bacillus phage vB_BveM-Goe7	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae		Bacillus phage vB_BveM-Goe7
2593661	1	Bacillus phage vB_BthS-HD29phi	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Bacillus phage vB_BthS-HD29phi
2593922	1	Cucumber chlorotic leaf virus	species	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Cucumber chlorotic leaf virus
2593923	1	Sida chlorotic leaf virus	species	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Sida chlorotic leaf virus
2593991	1	Peste des petits ruminants virus	no rank	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Paramyxoviridae	Morbillivirus	Small ruminant morbillivirus
2594282	1	Klebsiella phage ST13-OXA48phi12.5	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Klebsiella phage ST13-OXA48phi12.5
2594693	1	Vibrio phage vB_VpS_CA8	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Vibrio phage vB_VpS_CA8
2595002	1	Jujube yellow mottle-associated virus	no rank	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Fimoviridae	Emaravirus	Jujube yellow mottle-associated emaravirus
2595040	1	Vibrio phage VMJ710	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae		Vibrio phage VMJ710
2595045	1	Mycobacterium phage KingMidas	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Cheoctovirus	Mycobacterium phage KingMidas
2596657	1	Bacillus phage BC-T25	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Tsarbombavirus	Bacillus phage BC-T25
2596671	1	Staphylococcus phage vB_SauM-515A1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Kayvirus	Staphylococcus phage vB_SauM-515A1
2596672	1	Proteus phage Saba	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Proteus phage Saba
2596673	1	Serratia phage MyoSmar	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Myosmarvirus	Serratia virus MyoSmar
2596674	1	Stenotrophomonas phage Pokken	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Schitoviridae	Pokkenvirus	Stenotrophomonas virus Pokken
2596675	1	Vibrio phage Phriendly	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Vibrio phage Phriendly
2596676	1	Xanthomonas phage Samson	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Septimatrevirus	Xanthomonas phage Samson
2596677	1	Escherichia phage Henu8	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Drexlerviridae	Hanrivervirus	Escherichia virus Henu8
2596712	1	Bacteroides phage Barc2635	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Bacteroides phage Barc2635
2596713	1	Salmonella phage Matapan	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Ackermannviridae	Kuttervirus	Salmonella phage Matapan
2596714	1	Salmonella phage Shemara	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Cornellvirus	Salmonella phage Shemara
2596715	1	Staphylococcus phage vB_SpsM_WIS42	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Coventryvirus	Staphylococcus virus WIS42
2596788	1	San Jacinto virus	no rank	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Nyamiviridae	Nyavirus	Jacinto nyavirus
2596881	1	Eleusine indica associated virus	species	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Mastrevirus	Eleusine indica associated virus
2596882	1	Melinis repens associated virus	species	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae		Melinis repens associated virus
2596883	1	Sorghum arundinaceum associated virus	species	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Mastrevirus	Sorghum arundinaceum associated virus
2596884	1	Salmonella phage OSY-STA	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Demerecviridae	Epseptimavirus	Salmonella virus OSYSTA
2596885	1	Salmonella phage PIZ SAE-01E2	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Jerseyvirus	Salmonella phage PIZ SAE-01E2
2596899	1	Termite HDV-like virus	species	Viruses				Kolmioviridae	Deltavirus	Termite HDV-like virus
2596902	1	Fish HDV-like virus	species	Viruses				Kolmioviridae	Deltavirus	Fish HDV-like virus
2596966	1	Klebsiella phage KpCHEMY26	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Schitoviridae	Pylasvirus	Klebsiella virus KpCHEMY26
2596967	1	Klebsiella phage KpGranit	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Demerecviridae	Sugarlandvirus	Klebsiella phage KpGranit
2596973	1	Gordonia phage PhorbesPhlower	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Luckytenvirus	Gordonia phage PhorbesPhlower
2596974	1	Microbacterium phage Tyrumbra	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Metamorphoovirus	Microbacterium phage Tyrumbra
2596979	1	Streptomyces phage Geostin	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Flowerpowervirus	Streptomyces phage Geostin
2596980	1	Mycobacterium phage Anglerfish	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage Anglerfish
2596981	1	Mycobacterium phage Buttons	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage Buttons
2596982	1	Mycobacterium phage Penelope2018	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Plotvirus	Mycobacterium virus Plot
2597326	1	Vicugna pacos bocaparvovirus	no rank	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Ungulate bocaparvovirus 9
2597808	1	Terrapene box turtle adintovirus	no rank	Viruses	Preplasmiviricota	Polintoviricetes	Orthopolintovirales	Adintoviridae	Betadintovirus	Betadintovirus terrapene
2598785	1	Beaked whale circovirus	no rank	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	Circovirus	Whale circovirus
259898	1	Sheldgoose hepatitis B virus	no rank	Viruses	Artverviricota	Revtraviricetes	Blubervirales	Hepadnaviridae	Avihepadnavirus	Duck hepatitis B virus
259901	1	Staphylococcus virus 77	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Biseptimavirus	Staphylococcus virus 77
259931	1	Ross's goose hepatitis B virus	no rank	Viruses	Artverviricota	Revtraviricetes	Blubervirales	Hepadnaviridae	Avihepadnavirus	Duck hepatitis B virus
2599404	1	Aeromonas phage D9	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae		Aeromonas phage D9
2599601	1	Staphylococcus phage KSAP7	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Silviavirus	Staphylococcus phage KSAP7
2599602	1	Staphylococcus phage KSAP11	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Silviavirus	Staphylococcus phage KSAP11
2599622	1	Mivirus sp.	species	Viruses	Negarnaviricota	Monjiviricetes	Jingchuvirales	Chuviridae	Mivirus	Mivirus sp.
2599764	1	Sinorhizobium phage ort11	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Schitoviridae	Huelvavirus	Sinorhizobium virus ort11
2599822	1	Arthrobacter phage Amelia	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Coralvirus	Arthrobacter phage Amelia
2599823	1	Arthrobacter phage Egad	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Arthrobacter phage Egad
2599824	1	Arthrobacter phage Ichor	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Amigovirus	Arthrobacter phage Ichor
2599825	1	Arthrobacter phage Ingrid	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Gordonvirus	Arthrobacter phage Ingrid
2599826	1	Arthrobacter phage Jaek	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Amigovirus	Arthrobacter phage Jaek
2599827	1	Arthrobacter phage Loretta	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Gordonvirus	Arthrobacter phage Loretta
2599828	1	Arthrobacter phage Lymara	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Klausavirus	Arthrobacter virus Lymara
2599829	1	Arthrobacter phage Michelle	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Arthrobacter phage Michelle
2599830	1	Arthrobacter phage Mimi	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Arthrobacter phage Mimi
2599831	1	Arthrobacter phage Racecar	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Arthrobacter phage Racecar
2599832	1	Arthrobacter phage Salk	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Arthrobacter phage Salk
2599833	1	Arthrobacter phage Shepard	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Gordonvirus	Arthrobacter phage Shepard
2599834	1	Arthrobacter phage Shiba	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Arthrobacter phage Shiba
2599835	1	Arthrobacter phage Sporto	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Arthrobacter phage Sporto
2599836	1	Arthrobacter phage StarLord	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Arthrobacter phage StarLord
2599837	1	Arthrobacter phage Stayer	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Arthrobacter phage Stayer
2599838	1	Arthrobacter phage TripleJ	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Triplejayvirus	Arthrobacter virus TripleJ
2599839	1	Arthrobacter phage Yeezus	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Amigovirus	Arthrobacter phage Yeezus
2599840	1	Corynebacterium phage Colleen	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Poushouvirus	Corynebacterium phage Colleen
2599841	1	Gordonia phage ASerpRocky	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Demosthenesvirus	Gordonia phage ASerpRocky
2599842	1	Gordonia phage CloverMinnie	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Sourvirus	Gordonia phage CloverMinnie
2599843	1	Gordonia phage Gibbin	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Lambovirus	Gordonia virus Gibbin
2599844	1	Gordonia phage GretelLyn	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Lambovirus	Gordonia phage GretelLyn
2599845	1	Gordonia phage Lambo	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Lambovirus	Gordonia virus Lambo
2599846	1	Gordonia phage Pipp	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fairfaxidumvirus	Gordonia phage Pipp
2599847	1	Gordonia phage Powerball	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Gordonia phage Powerball
2599848	1	Gordonia phage Ranch	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Lambovirus	Gordonia virus Ranch
2599849	1	Gordonia phage Sadboi	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Lambovirus	Gordonia virus Sadboi
2599850	1	Gordonia phage Schiebs	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Gordonia phage Schiebs
2599851	1	Gordonia phage SteamedHams	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Emalynvirus	Gordonia phage SteamedHams
2599852	1	Gordonia phage Toast	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fairfaxidumvirus	Gordonia phage Toast
2599853	1	Microbacterium phage Calix	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Ilzatvirus	Microbacterium phage Calix
2599854	1	Microbacterium phage Gershwin	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Ilzatvirus	Microbacterium phage Gershwin
2599855	1	Microbacterium phage ManRay	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Ilzatvirus	Microbacterium phage ManRay
2599856	1	Microbacterium phage Naby	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Microbacterium phage Naby
2599857	1	Mycobacterium phage Anthony	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage Anthony
2599858	1	Mycobacterium phage BogosyJay	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage BogosyJay
2599859	1	Mycobacterium phage Curiosium	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Timquatrovirus	Mycobacterium phage Curiosium
2599860	1	Mycobacterium phage DyoEdafos	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Bronvirus	Mycobacterium phage DyoEdafos
2599861	1	Mycobacterium phage Efra2	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Timquatrovirus	Mycobacterium phage Efra2
2599862	1	Mycobacterium phage Ekdilam	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Timquatrovirus	Mycobacterium phage Ekdilam
2599863	1	Mycobacterium phage Geraldini	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Timquatrovirus	Mycobacterium phage Geraldini
2599864	1	Mycobacterium phage Giuseppe	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Plotvirus	Mycobacterium virus Plot
2599865	1	Mycobacterium phage Guanica15	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Timquatrovirus	Mycobacterium phage Guanica15
2599866	1	Mycobacterium phage IdentityCrisis	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Mycobacterium phage IdentityCrisis
2599867	1	Mycobacterium phage Kboogie	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Bixzunavirus	Mycobacterium phage Kboogie
2599868	1	Mycobacterium phage Lemuria	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Mycobacterium phage Lemuria
2599869	1	Mycobacterium phage Magpie	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Coopervirus	Mycobacterium phage Magpie
2599870	1	Mycobacterium phage MalagasyRose	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Mycobacterium phage MalagasyRose
2599871	1	Mycobacterium phage Maminiaina	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage Maminiaina
